year,state,district,season,crop,area_ha,perc
2019-20,Madhya Pradesh,SHIVPURI,Whole Year,Sugarcane,391.0,4.0
2019-20,Madhya Pradesh,SHIVPURI,Whole Year,Sweetpotato,305.0,3.0
2019-20,Madhya Pradesh,SHIVPURI,Whole Year,Turmeric,230.0,2.0
2019-20,Madhya Pradesh,SIDHI,Kharif,Arhar/Tur,21438.0,14.0
2019-20,Madhya Pradesh,SIDHI,Kharif,Bajra,26.0,0.0
2019-20,Madhya Pradesh,SIDHI,Kharif,Cotton(lint),2.0,0.0
2019-20,Madhya Pradesh,SIDHI,Kharif,Jowar,7317.0,5.0
2019-20,Madhya Pradesh,SIDHI,Kharif,Maize,4723.0,3.0
2019-20,Madhya Pradesh,SIDHI,Kharif,Mesta,1.0,0.0
2019-20,Madhya Pradesh,SIDHI,Kharif,Moong(GreenGram),2773.0,2.0
2019-20,Madhya Pradesh,SIDHI,Kharif,Rice,91836.0,62.0
2019-20,Madhya Pradesh,SIDHI,Kharif,Sesamum,7799.0,5.0
2019-20,Madhya Pradesh,SIDHI,Kharif,Smallmillets,2168.0,1.0
2019-20,Madhya Pradesh,SIDHI,Kharif,Soyabean,11.0,0.0
2019-20,Madhya Pradesh,SIDHI,Kharif,Urad,10887.0,7.0
2019-20,Madhya Pradesh,SIDHI,Rabi,Barley,1911.0,1.0
2019-20,Madhya Pradesh,SIDHI,Rabi,Gram,11850.0,8.0
2019-20,Madhya Pradesh,SIDHI,Rabi,Linseed,2763.0,2.0
2019-20,Madhya Pradesh,SIDHI,Rabi,Masoor,2273.0,2.0
2019-20,Madhya Pradesh,SIDHI,Rabi,OtherRabipulses,88.0,0.0
2019-20,Madhya Pradesh,SIDHI,Rabi,Peas&beans(Pulses),468.0,0.0
2019-20,Madhya Pradesh,SIDHI,Rabi,Rapeseed&Mustard,5057.0,4.0
2019-20,Madhya Pradesh,SIDHI,Rabi,Wheat,118696.0,83.0
2019-20,Madhya Pradesh,SIDHI,Summer,Moong(GreenGram),225.0,45.0
2019-20,Madhya Pradesh,SIDHI,Summer,Urad,271.0,55.0
2019-20,Madhya Pradesh,SIDHI,Whole Year,Banana,228.0,2.0
2019-20,Madhya Pradesh,SIDHI,Whole Year,Coriander,1280.0,14.0
2019-20,Madhya Pradesh,SIDHI,Whole Year,Garlic,868.0,9.0
2019-20,Madhya Pradesh,SIDHI,Whole Year,Ginger,267.0,3.0
2019-20,Madhya Pradesh,SIDHI,Whole Year,Onion,1975.22,21.0
2019-20,Madhya Pradesh,SIDHI,Whole Year,Potato,4472.0,48.0
2019-20,Madhya Pradesh,SIDHI,Whole Year,Turmeric,292.0,3.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Arhar/Tur,24530.0,16.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Bajra,23.0,0.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Cotton(lint),2.0,0.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Groundnut,50.0,0.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Jowar,5310.0,3.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Jute,1.0,0.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Maize,16023.0,10.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Mesta,193.0,0.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Moong(GreenGram),295.0,0.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Nigerseed,25.0,0.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Rice,85446.0,55.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Sesamum,13563.0,9.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Smallmillets,4146.0,3.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Soyabean,59.0,0.0
2019-20,Madhya Pradesh,SINGRAULI,Kharif,Urad,6856.0,4.0
2019-20,Madhya Pradesh,SINGRAULI,Rabi,Barley,5916.0,4.0
2019-20,Madhya Pradesh,SINGRAULI,Rabi,Gram,11756.0,9.0
2019-20,Madhya Pradesh,SINGRAULI,Rabi,Linseed,2743.0,2.0
2019-20,Madhya Pradesh,SINGRAULI,Rabi,Masoor,1637.0,1.0
2019-20,Madhya Pradesh,SINGRAULI,Rabi,Peas&beans(Pulses),952.0,1.0
2019-20,Madhya Pradesh,SINGRAULI,Rabi,Rapeseed&Mustard,14545.0,11.0
2019-20,Madhya Pradesh,SINGRAULI,Rabi,Wheat,94045.0,71.0
2019-20,Madhya Pradesh,SINGRAULI,Summer,Maize,931.0,60.0
2019-20,Madhya Pradesh,SINGRAULI,Summer,Urad,618.0,40.0
2019-20,Madhya Pradesh,SINGRAULI,Whole Year,Banana,82.0,1.0
2019-20,Madhya Pradesh,SINGRAULI,Whole Year,Coriander,982.0,10.0
2019-20,Madhya Pradesh,SINGRAULI,Whole Year,Garlic,382.0,4.0
2019-20,Madhya Pradesh,SINGRAULI,Whole Year,Ginger,478.0,5.0
2019-20,Madhya Pradesh,SINGRAULI,Whole Year,Onion,2478.0,26.0
2019-20,Madhya Pradesh,SINGRAULI,Whole Year,Potato,4625.0,49.0
2019-20,Madhya Pradesh,SINGRAULI,Whole Year,Sugarcane,28.0,0.0
2019-20,Madhya Pradesh,SINGRAULI,Whole Year,Sweetpotato,198.0,2.0
2019-20,Madhya Pradesh,SINGRAULI,Whole Year,Turmeric,265.0,3.0
2019-20,Madhya Pradesh,TIKAMGARH,Kharif,Arhar/Tur,13.0,0.0
2019-20,Madhya Pradesh,TIKAMGARH,Kharif,Bajra,9.0,0.0
2019-20,Madhya Pradesh,TIKAMGARH,Kharif,Groundnut,40328.0,13.0
2019-20,Madhya Pradesh,TIKAMGARH,Kharif,Jowar,1694.0,1.0
2019-20,Madhya Pradesh,TIKAMGARH,Kharif,Maize,217.0,0.0
2019-20,Madhya Pradesh,TIKAMGARH,Kharif,Moong(GreenGram),2511.0,1.0
2019-20,Madhya Pradesh,TIKAMGARH,Kharif,Nigerseed,5.0,0.0
2019-20,Madhya Pradesh,TIKAMGARH,Kharif,Rice,1060.0,0.0
2019-20,Madhya Pradesh,TIKAMGARH,Kharif,Sesamum,10332.0,3.0
2019-20,Madhya Pradesh,TIKAMGARH,Kharif,Soyabean,7024.0,2.0
2019-20,Madhya Pradesh,TIKAMGARH,Kharif,Urad,241677.0,79.0
2019-20,Madhya Pradesh,TIKAMGARH,Rabi,Barley,1895.0,1.0
2019-20,Madhya Pradesh,TIKAMGARH,Rabi,Gram,5416.0,2.0
2019-20,Madhya Pradesh,TIKAMGARH,Rabi,Linseed,5.0,0.0
2019-20,Madhya Pradesh,TIKAMGARH,Rabi,Masoor,471.0,0.0
2019-20,Madhya Pradesh,TIKAMGARH,Rabi,Peas&beans(Pulses),1718.0,1.0
2019-20,Madhya Pradesh,TIKAMGARH,Rabi,Rapeseed&Mustard,6427.0,3.0
2019-20,Madhya Pradesh,TIKAMGARH,Rabi,Wheat,213491.0,93.0
2019-20,Madhya Pradesh,TIKAMGARH,Whole Year,Coriander,670.0,5.0
2019-20,Madhya Pradesh,TIKAMGARH,Whole Year,Garlic,310.0,2.0
2019-20,Madhya Pradesh,TIKAMGARH,Whole Year,Ginger,6903.0,56.0
2019-20,Madhya Pradesh,TIKAMGARH,Whole Year,Onion,856.0,7.0
2019-20,Madhya Pradesh,TIKAMGARH,Whole Year,Potato,1891.0,15.0
2019-20,Madhya Pradesh,TIKAMGARH,Whole Year,Sugarcane,14.0,0.0
2019-20,Madhya Pradesh,TIKAMGARH,Whole Year,Sweetpotato,746.0,6.0
2019-20,Madhya Pradesh,TIKAMGARH,Whole Year,Turmeric,1027.0,8.0
2019-20,Madhya Pradesh,UJJAIN,Kharif,Arhar/Tur,270.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Kharif,Bajra,21.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Kharif,Groundnut,117.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Kharif,Jowar,11.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Kharif,Maize,1338.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Kharif,Moong(GreenGram),212.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Kharif,Rice,1.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Kharif,Sesamum,11.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Kharif,Soyabean,505789.0,99.0
2019-20,Madhya Pradesh,UJJAIN,Kharif,Urad,1636.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Rabi,Barley,14.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Rabi,Gram,50357.0,11.0
2019-20,Madhya Pradesh,UJJAIN,Rabi,Linseed,52.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Rabi,Masoor,740.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Rabi,Peas&beans(Pulses),5305.0,1.0
2019-20,Madhya Pradesh,UJJAIN,Rabi,Rapeseed&Mustard,1341.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Rabi,Wheat,408353.0,88.0
2019-20,Madhya Pradesh,UJJAIN,Summer,Groundnut,2.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Summer,Maize,1039.0,57.0
2019-20,Madhya Pradesh,UJJAIN,Summer,Moong(GreenGram),685.0,38.0
2019-20,Madhya Pradesh,UJJAIN,Summer,Rice,29.0,2.0
2019-20,Madhya Pradesh,UJJAIN,Summer,Urad,68.0,4.0
2019-20,Madhya Pradesh,UJJAIN,Whole Year,Coriander,2775.91,5.0
2019-20,Madhya Pradesh,UJJAIN,Whole Year,Garlic,23446.56,43.0
2019-20,Madhya Pradesh,UJJAIN,Whole Year,Ginger,86.14,0.0
2019-20,Madhya Pradesh,UJJAIN,Whole Year,Onion,14819.5,27.0
2019-20,Madhya Pradesh,UJJAIN,Whole Year,Potato,12846.0,24.0
2019-20,Madhya Pradesh,UJJAIN,Whole Year,Sugarcane,9.0,0.0
2019-20,Madhya Pradesh,UJJAIN,Whole Year,Sweetpotato,86.4,0.0
2019-20,Madhya Pradesh,UJJAIN,Whole Year,Turmeric,100.72,0.0
2019-20,Madhya Pradesh,UMARIA,Kharif,Arhar/Tur,6878.0,7.0
2019-20,Madhya Pradesh,UMARIA,Kharif,Cotton(lint),2.0,0.0
2019-20,Madhya Pradesh,UMARIA,Kharif,Groundnut,9.0,0.0
2019-20,Madhya Pradesh,UMARIA,Kharif,Jowar,34.0,0.0
2019-20,Madhya Pradesh,UMARIA,Kharif,Maize,5540.0,6.0
2019-20,Madhya Pradesh,UMARIA,Kharif,Moong(GreenGram),30.0,0.0
2019-20,Madhya Pradesh,UMARIA,Kharif,Nigerseed,305.0,0.0
2019-20,Madhya Pradesh,UMARIA,Kharif,Rice,72965.0,73.0
2019-20,Madhya Pradesh,UMARIA,Kharif,Sesamum,4489.0,4.0
2019-20,Madhya Pradesh,UMARIA,Kharif,Smallmillets,4455.0,4.0
2019-20,Madhya Pradesh,UMARIA,Kharif,Soyabean,596.0,1.0
2019-20,Madhya Pradesh,UMARIA,Kharif,Urad,5127.0,5.0
2019-20,Madhya Pradesh,UMARIA,Rabi,Barley,85.0,0.0
2019-20,Madhya Pradesh,UMARIA,Rabi,Gram,9185.0,10.0
2019-20,Madhya Pradesh,UMARIA,Rabi,Linseed,1294.0,1.0
2019-20,Madhya Pradesh,UMARIA,Rabi,Masoor,2524.0,3.0
2019-20,Madhya Pradesh,UMARIA,Rabi,Peas&beans(Pulses),628.0,1.0
2019-20,Madhya Pradesh,UMARIA,Rabi,Rapeseed&Mustard,3842.0,4.0
2019-20,Madhya Pradesh,UMARIA,Rabi,Wheat,75311.0,81.0
2019-20,Madhya Pradesh,UMARIA,Summer,Maize,37.0,8.0
2019-20,Madhya Pradesh,UMARIA,Summer,Moong(GreenGram),242.0,54.0
2019-20,Madhya Pradesh,UMARIA,Summer,Rice,2.0,0.0
2019-20,Madhya Pradesh,UMARIA,Summer,Urad,168.0,37.0
2019-20,Madhya Pradesh,UMARIA,Whole Year,Banana,30.0,1.0
2019-20,Madhya Pradesh,UMARIA,Whole Year,Coriander,550.0,16.0
2019-20,Madhya Pradesh,UMARIA,Whole Year,Garlic,300.0,9.0
2019-20,Madhya Pradesh,UMARIA,Whole Year,Ginger,500.0,15.0
2019-20,Madhya Pradesh,UMARIA,Whole Year,Onion,500.0,15.0
2019-20,Madhya Pradesh,UMARIA,Whole Year,Potato,600.0,18.0
2019-20,Madhya Pradesh,UMARIA,Whole Year,Sugarcane,1.0,0.0
2019-20,Madhya Pradesh,UMARIA,Whole Year,Sweetpotato,220.0,7.0
2019-20,Madhya Pradesh,UMARIA,Whole Year,Turmeric,650.0,19.0
2019-20,Madhya Pradesh,VIDISHA,Kharif,Arhar/Tur,150.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Kharif,Bajra,23.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Kharif,Groundnut,65.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Kharif,Jowar,1592.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Kharif,Maize,1471.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Kharif,Mesta,2.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Kharif,Moong(GreenGram),427.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Kharif,Rice,22476.0,4.0
2019-20,Madhya Pradesh,VIDISHA,Kharif,Sesamum,56.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Kharif,Soyabean,438963.0,83.0
2019-20,Madhya Pradesh,VIDISHA,Kharif,Urad,61947.0,12.0
2019-20,Madhya Pradesh,VIDISHA,Rabi,Barley,13.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Rabi,Gram,115759.0,22.0
2019-20,Madhya Pradesh,VIDISHA,Rabi,Linseed,20.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Rabi,Masoor,26541.0,5.0
2019-20,Madhya Pradesh,VIDISHA,Rabi,OtherRabipulses,1592.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Rabi,Peas&beans(Pulses),144.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Rabi,Rapeseed&Mustard,1032.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Rabi,Wheat,383599.0,73.0
2019-20,Madhya Pradesh,VIDISHA,Summer,Maize,200.0,8.0
2019-20,Madhya Pradesh,VIDISHA,Summer,Moong(GreenGram),1950.0,78.0
2019-20,Madhya Pradesh,VIDISHA,Summer,Rice,5.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Summer,Urad,350.0,14.0
2019-20,Madhya Pradesh,VIDISHA,Whole Year,Coriander,4923.0,61.0
2019-20,Madhya Pradesh,VIDISHA,Whole Year,Garlic,728.0,9.0
2019-20,Madhya Pradesh,VIDISHA,Whole Year,Ginger,649.0,8.0
2019-20,Madhya Pradesh,VIDISHA,Whole Year,Onion,802.05,10.0
2019-20,Madhya Pradesh,VIDISHA,Whole Year,Potato,797.0,10.0
2019-20,Madhya Pradesh,VIDISHA,Whole Year,Sugarcane,62.0,1.0
2019-20,Madhya Pradesh,VIDISHA,Whole Year,Sweetpotato,18.0,0.0
2019-20,Madhya Pradesh,VIDISHA,Whole Year,Turmeric,101.0,1.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,Arhar/Tur,19747.0,3.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,Bajra,146822.0,26.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,Cotton(lint),159250.0,28.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,Groundnut,11935.0,2.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,Jowar,1541.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,Maize,35708.0,6.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,Moong(GreenGram),65835.0,12.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,Nigerseed,683.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,OtherCereals,299.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,OtherKharifpulses,10338.0,2.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,Ragi,142.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,Rice,17331.0,3.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,Sesamum,204.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,Soyabean,70951.0,13.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,Sunflower,399.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,Urad,26215.0,5.0
2019-20,Maharashtra,AHMEDNAGAR,Kharif,otheroilseeds,103.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Rabi,Gram,97038.0,17.0
2019-20,Maharashtra,AHMEDNAGAR,Rabi,Jowar,362789.0,64.0
2019-20,Maharashtra,AHMEDNAGAR,Rabi,Linseed,22.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Rabi,Maize,38954.0,7.0
2019-20,Maharashtra,AHMEDNAGAR,Rabi,OtherCereals,64.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Rabi,OtherRabipulses,1150.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Rabi,Rapeseed&Mustard,47.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Rabi,Sesamum,384.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Rabi,Sunflower,26.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Rabi,Wheat,67727.0,12.0
2019-20,Maharashtra,AHMEDNAGAR,Rabi,otheroilseeds,47.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Summer,Groundnut,365.0,8.0
2019-20,Maharashtra,AHMEDNAGAR,Summer,Maize,2087.0,45.0
2019-20,Maharashtra,AHMEDNAGAR,Summer,OtherCereals,1632.0,35.0
2019-20,Maharashtra,AHMEDNAGAR,Summer,OtherSummerPulses,569.0,12.0
2019-20,Maharashtra,AHMEDNAGAR,Summer,Sesamum,6.0,0.0
2019-20,Maharashtra,AHMEDNAGAR,Whole Year,Sugarcane,70931.0,100.0
2019-20,Maharashtra,AKOLA,Kharif,Arhar/Tur,50907.0,11.0
2019-20,Maharashtra,AKOLA,Kharif,Bajra,78.0,0.0
2019-20,Maharashtra,AKOLA,Kharif,Cotton(lint),154440.0,34.0
2019-20,Maharashtra,AKOLA,Kharif,Groundnut,108.0,0.0
2019-20,Maharashtra,AKOLA,Kharif,Jowar,9512.0,2.0
2019-20,Maharashtra,AKOLA,Kharif,Maize,146.0,0.0
2019-20,Maharashtra,AKOLA,Kharif,Moong(GreenGram),19284.0,4.0
2019-20,Maharashtra,AKOLA,Kharif,Nigerseed,20.0,0.0
2019-20,Maharashtra,AKOLA,Kharif,Sesamum,1339.0,0.0
2019-20,Maharashtra,AKOLA,Kharif,Soyabean,209650.0,46.0
2019-20,Maharashtra,AKOLA,Kharif,Sunflower,38.0,0.0
2019-20,Maharashtra,AKOLA,Kharif,Urad,13972.0,3.0
2019-20,Maharashtra,AKOLA,Rabi,Gram,78542.0,75.0
2019-20,Maharashtra,AKOLA,Rabi,Jowar,1830.0,2.0
2019-20,Maharashtra,AKOLA,Rabi,Maize,126.0,0.0
2019-20,Maharashtra,AKOLA,Rabi,Safflower,25.0,0.0
2019-20,Maharashtra,AKOLA,Rabi,Wheat,24015.0,23.0
2019-20,Maharashtra,AKOLA,Summer,Groundnut,2117.0,90.0
2019-20,Maharashtra,AKOLA,Summer,OtherSummerPulses,169.0,7.0
2019-20,Maharashtra,AKOLA,Summer,Sesamum,63.0,3.0
2019-20,Maharashtra,AKOLA,Whole Year,Sugarcane,27.0,100.0
2019-20,Maharashtra,AMRAVATI,Kharif,Arhar/Tur,110012.0,16.0
2019-20,Maharashtra,AMRAVATI,Kharif,Bajra,1.0,0.0
2019-20,Maharashtra,AMRAVATI,Kharif,Cotton(lint),276078.0,41.0
2019-20,Maharashtra,AMRAVATI,Kharif,Groundnut,670.0,0.0
2019-20,Maharashtra,AMRAVATI,Kharif,Jowar,13918.0,2.0
2019-20,Maharashtra,AMRAVATI,Kharif,Maize,9845.0,1.0
2019-20,Maharashtra,AMRAVATI,Kharif,Moong(GreenGram),12678.0,2.0
2019-20,Maharashtra,AMRAVATI,Kharif,Rice,6168.0,1.0
2019-20,Maharashtra,AMRAVATI,Kharif,Sesamum,79.0,0.0
2019-20,Maharashtra,AMRAVATI,Kharif,Soyabean,238726.00000000003,35.0
2019-20,Maharashtra,AMRAVATI,Kharif,Sunflower,3.0,0.0
2019-20,Maharashtra,AMRAVATI,Kharif,Urad,5589.0,1.0
2019-20,Maharashtra,AMRAVATI,Rabi,Gram,94783.0,67.0
2019-20,Maharashtra,AMRAVATI,Rabi,Jowar,56.99999999999999,0.0
2019-20,Maharashtra,AMRAVATI,Rabi,Maize,1081.0,1.0
2019-20,Maharashtra,AMRAVATI,Rabi,OtherRabipulses,276.0,0.0
2019-20,Maharashtra,AMRAVATI,Rabi,Rapeseed&Mustard,666.0,0.0
2019-20,Maharashtra,AMRAVATI,Rabi,Safflower,36.0,0.0
2019-20,Maharashtra,AMRAVATI,Rabi,Wheat,43046.0,31.0
2019-20,Maharashtra,AMRAVATI,Rabi,otheroilseeds,666.0,0.0
2019-20,Maharashtra,AMRAVATI,Summer,Groundnut,1762.0,25.0
2019-20,Maharashtra,AMRAVATI,Summer,Maize,1131.0,16.0
2019-20,Maharashtra,AMRAVATI,Summer,OtherSummerPulses,3030.0,43.0
2019-20,Maharashtra,AMRAVATI,Summer,Sesamum,1090.0,16.0
2019-20,Maharashtra,AMRAVATI,Summer,Sunflower,6.0,0.0
2019-20,Maharashtra,AMRAVATI,Whole Year,Sugarcane,175.0,100.0
2019-20,Maharashtra,AURANGABAD,Kharif,Arhar/Tur,37808.0,6.0
2019-20,Maharashtra,AURANGABAD,Kharif,Bajra,59442.99999999999,10.0
2019-20,Maharashtra,AURANGABAD,Kharif,Cotton(lint),434491.0,70.0
2019-20,Maharashtra,AURANGABAD,Kharif,Groundnut,9470.0,2.0
2019-20,Maharashtra,AURANGABAD,Kharif,Jowar,1302.0,0.0
2019-20,Maharashtra,AURANGABAD,Kharif,Maize,44634.0,7.0
2019-20,Maharashtra,AURANGABAD,Kharif,Moong(GreenGram),9003.0,1.0
2019-20,Maharashtra,AURANGABAD,Kharif,Nigerseed,3.0,0.0
2019-20,Maharashtra,AURANGABAD,Kharif,OtherCereals,1437.0,0.0
2019-20,Maharashtra,AURANGABAD,Kharif,OtherKharifpulses,626.0,0.0
2019-20,Maharashtra,AURANGABAD,Kharif,Ragi,317.0,0.0
2019-20,Maharashtra,AURANGABAD,Kharif,Rice,5.0,0.0
2019-20,Maharashtra,AURANGABAD,Kharif,Sesamum,194.0,0.0
2019-20,Maharashtra,AURANGABAD,Kharif,Soyabean,19024.0,3.0
2019-20,Maharashtra,AURANGABAD,Kharif,Sunflower,20.0,0.0
2019-20,Maharashtra,AURANGABAD,Kharif,Urad,2093.0,0.0
2019-20,Maharashtra,AURANGABAD,Kharif,otheroilseeds,681.0,0.0
2019-20,Maharashtra,AURANGABAD,Rabi,Gram,62754.99999999999,33.0
2019-20,Maharashtra,AURANGABAD,Rabi,Jowar,60375.0,31.0
2019-20,Maharashtra,AURANGABAD,Rabi,Maize,32329.000000000004,17.0
2019-20,Maharashtra,AURANGABAD,Rabi,OtherCereals,2538.0,1.0
2019-20,Maharashtra,AURANGABAD,Rabi,OtherRabipulses,6.0,0.0
2019-20,Maharashtra,AURANGABAD,Rabi,Rapeseed&Mustard,618.0,0.0
2019-20,Maharashtra,AURANGABAD,Rabi,Safflower,187.0,0.0
2019-20,Maharashtra,AURANGABAD,Rabi,Sesamum,120.0,0.0
2019-20,Maharashtra,AURANGABAD,Rabi,Wheat,32760.000000000004,17.0
2019-20,Maharashtra,AURANGABAD,Rabi,otheroilseeds,618.0,0.0
2019-20,Maharashtra,AURANGABAD,Summer,Groundnut,868.0,6.0
2019-20,Maharashtra,AURANGABAD,Summer,Maize,8125.0,52.0
2019-20,Maharashtra,AURANGABAD,Summer,OtherCereals,6536.0,42.0
2019-20,Maharashtra,AURANGABAD,Whole Year,Sugarcane,13304.0,100.0
2019-20,Maharashtra,BEED,Kharif,Arhar/Tur,58598.0,7.0
2019-20,Maharashtra,BEED,Kharif,Bajra,64497.0,8.0
2019-20,Maharashtra,BEED,Kharif,Cotton(lint),384957.0,46.0
2019-20,Maharashtra,BEED,Kharif,Groundnut,4519.0,1.0
2019-20,Maharashtra,BEED,Kharif,Jowar,8064.0,1.0
2019-20,Maharashtra,BEED,Kharif,Maize,13356.0,2.0
2019-20,Maharashtra,BEED,Kharif,Moong(GreenGram),19330.0,2.0
2019-20,Maharashtra,BEED,Kharif,Nigerseed,365.0,0.0
2019-20,Maharashtra,BEED,Kharif,OtherCereals,1046.0,0.0
2019-20,Maharashtra,BEED,Kharif,OtherKharifpulses,1441.0,0.0
2019-20,Maharashtra,BEED,Kharif,Ragi,38.0,0.0
2019-20,Maharashtra,BEED,Kharif,Rice,16.0,0.0
2019-20,Maharashtra,BEED,Kharif,Sesamum,2863.0,0.0
2019-20,Maharashtra,BEED,Kharif,Soyabean,245565.0,30.0
2019-20,Maharashtra,BEED,Kharif,Sunflower,8.0,0.0
2019-20,Maharashtra,BEED,Kharif,Urad,23925.0,3.0
2019-20,Maharashtra,BEED,Kharif,otheroilseeds,1138.0,0.0
2019-20,Maharashtra,BEED,Rabi,Gram,57617.99999999999,31.0
2019-20,Maharashtra,BEED,Rabi,Jowar,101457.0,55.0
2019-20,Maharashtra,BEED,Rabi,Linseed,129.0,0.0
2019-20,Maharashtra,BEED,Rabi,Maize,3443.0,2.0
2019-20,Maharashtra,BEED,Rabi,OtherCereals,179.0,0.0
2019-20,Maharashtra,BEED,Rabi,OtherRabipulses,810.0,0.0
2019-20,Maharashtra,BEED,Rabi,Rapeseed&Mustard,169.0,0.0
2019-20,Maharashtra,BEED,Rabi,Safflower,357.0,0.0
2019-20,Maharashtra,BEED,Rabi,Wheat,20590.0,11.0
2019-20,Maharashtra,BEED,Rabi,otheroilseeds,169.0,0.0
2019-20,Maharashtra,BEED,Summer,Groundnut,2415.0,23.0
2019-20,Maharashtra,BEED,Summer,Maize,1080.0,10.0
2019-20,Maharashtra,BEED,Summer,OtherCereals,7070.0,66.0
2019-20,Maharashtra,BEED,Summer,OtherSummerPulses,47.0,0.0
2019-20,Maharashtra,BEED,Summer,Sesamum,13.0,0.0
2019-20,Maharashtra,BEED,Summer,Sunflower,10.0,0.0
2019-20,Maharashtra,BEED,Whole Year,Sugarcane,22717.0,100.0
2019-20,Maharashtra,BHANDARA,Kharif,Arhar/Tur,10414.0,6.0
2019-20,Maharashtra,BHANDARA,Kharif,Cotton(lint),107.0,0.0
2019-20,Maharashtra,BHANDARA,Kharif,Moong(GreenGram),116.0,0.0
2019-20,Maharashtra,BHANDARA,Kharif,OtherKharifpulses,12.0,0.0
2019-20,Maharashtra,BHANDARA,Kharif,Rice,177510.0,94.0
2019-20,Maharashtra,BHANDARA,Kharif,Sesamum,433.0,0.0
2019-20,Maharashtra,BHANDARA,Kharif,Soyabean,269.0,0.0
2019-20,Maharashtra,BHANDARA,Kharif,Sunflower,1.0,0.0
2019-20,Maharashtra,BHANDARA,Kharif,Urad,39.0,0.0
2019-20,Maharashtra,BHANDARA,Rabi,Gram,17551.0,36.0
2019-20,Maharashtra,BHANDARA,Rabi,Linseed,39.0,0.0
2019-20,Maharashtra,BHANDARA,Rabi,OtherRabipulses,21005.0,43.0
2019-20,Maharashtra,BHANDARA,Rabi,Rapeseed&Mustard,402.0,1.0
